-0.090147585,-0.005678982,0.022782542
-0.09837461,-0.004829633,0.023815084
-0.10263801,-0.005612366,0.023531968
-0.10650172,-0.005845521,0.027662136
-0.10916635,-0.005978752,0.029377488
-0.1123639,-0.006361792,0.031375956
-0.113163285,-0.005412519,0.033107962
-0.11158116,-0.00516271,0.035639357
-0.108783305,-0.004113514,0.039519716
-0.10731776,-0.002381509,0.042850498
-0.10093932,-6.83E-04,0.04593147
-0.09707561,0.001032542,0.048479516
-0.0925624,0.002198316,0.05169372
-0.08643377,0.006295176,0.05557408
-0.0801719,0.009059724,0.05557408
-0.07524234,0.01010892,0.053725496
-0.069513395,0.010741768,0.05642343
-0.06471708,0.012307236,0.053758804
-0.06073679,0.011491194,0.052176684
-0.05685643,0.013339778,0.048729327
-0.050727796,0.013839395,0.044882275
-0.047530245,0.015404862,0.042617343
-0.04391635,0.016587289,0.037554555
-0.039253253,0.017769717,0.03450689
-0.035223007,0.021600114,0.02797856
-0.031076187,0.023698507,0.02559705
-0.027728751,0.028078483,0.01986811
-0.02661294,0.03312462,0.014921899
-0.02234954,0.035506126,0.012140697
-0.019251915,0.041068528,0.007610835
-0.015221669,0.045315277,0.004413285
-0.013456355,0.052093413,0.001998469
-0.009709227,0.055124424,-3.83E-04
-0.006078675,0.06256872,-0.002398162
-0.002464778,0.065999426,-0.004379977
0.002364855,0.071045555,-0.005445827
0.003980283,0.07462615,-0.004379977
0.007311064,0.07607504,-0.005962098
0.009709227,0.0791227,-0.004230092
0.013423047,0.0780402,-0.001415582
0.017536562,0.07749062,-0.001265697
0.021100497,0.07374349,0.001415582
0.021483537,0.07067917,0.003147588
0.024497895,0.06453388,0.004513208
0.025796898,0.058405243,0.005462481
0.026429746,0.051893566,0.006278522
0.027329057,0.04576493,0.006961332
0.026496362,0.042833842,0.009359495
0.027412327,0.038303982,0.010841692
0.027778713,0.034706738,0.011774311
0.027112557,0.034573507,0.013639548
0.02456451,0.032192,0.014305704
0.023765123,0.032341883,0.01710356
0.022699272,0.03300804,0.01816941
0.019251915,0.034756698,0.019884763
0.01633748,0.036771823,0.02333212
0.011574464,0.041051876,0.023049004
0.009575996,0.04226761,0.02396497
0.005462481,0.04401627,0.023948316
0.002281585,0.043366767,0.02166673
-8.99E-04,0.045381892,0.018585758
-0.002631317,0.042584036,0.015921133
-0.00516271,0.040468987,0.015121746
-0.004779671,0.03833729,0.012457121
-0.005312596,0.035539433,0.011790965
-0.004912902,0.03407389,0.00699464
-0.005712289,0.03314127,0.006461715
-0.002631317,0.035123084,0.002481432
0.001898545,0.03642209,-7.16E-04
0.003663859,0.04081872,-0.004313361
0.008227029,0.04598143,-0.008843224
0.014239089,0.05194353,-0.011757657
0.01986811,0.056290198,-0.01855245
0.025347244,0.058521822,-0.021999808
0.029610643,0.05983748,-0.026396438
0.03573928,0.061003253,-0.030909648
0.041734684,0.059770864,-0.03407389
0.04478235,0.05762251,-0.038603753
0.04904575,0.05720616,-0.042584036
0.051710375,0.057056278,-0.04256738
0.051710375,0.056656584,-0.04669755
0.053042687,0.05637347,-0.04869602
0.0522433,0.052393183,-0.051760335
0.052359875,0.049995024,-0.055091117
0.05207676,0.045065466,-0.0605536
0.050344754,0.04175134,-0.064817
0.049395483,0.03748794,-0.066932045
0.04887921,0.036955014,-0.07147856
0.04594812,0.035239663,-0.07560873
0.04529862,0.03603905,-0.07627489
0.0458482,0.039636295,-0.07975555
0.04494889,0.045232005,-0.07963897
0.044449273,0.048562787,-0.08550115
0.04235088,0.052559722,-0.085917495
0.039169986,0.05377546,-0.08753292
0.041568145,0.055091117,-0.08953139
0.036788475,0.05658997,-0.09141328
0.03467343,0.056989662,-0.09116347
0.033207886,0.0560737,-0.0934284
0.03174234,0.0560737,-0.09409456
0.028428216,0.05688974,-0.0931786
